user_id,game_id,user_level,magic,win,user_style
555cbcfa-8206-4184-8186-1137fad2f2b2,83d63435-cf03-4219-bad2-c40bd7b3b1f6,3,False,0,hard
ae6da1ae-6773-429a-9647-e4642c4d1b7c,cda0b583-f389-4cf7-96fa-2212a01e6988,3,False,0,hard
4afc8294-35e1-45f8-9e8d-431d74830233,916c5db7-8f6a-4c3d-9c9b-ca39b1e8673c,2,False,1,easy
e203f805-c6b3-43f2-8513-257a6ff2c0d0,f3456def-5d31-4dbf-ba48-7a0d05b37c48,4,False,1,hard
2a2973c6-4abc-4d23-a8b8-ec7fb326419b,5c8710b6-f422-4f41-9aa1-0f3cc9177128,3,False,0,hard
118262c6-4e41-4526-a068-516774d65a90,cb6e8487-0451-4258-8c10-3e3e21490953,3,False,1,hard
bfa040fe-3742-418b-a729-23341d636e15,1c5b609c-c974-4097-b1ae-453c8e8539dd,2,True,1,hard
896acd31-5829-4d9b-8c47-30a3c0090d11,3001d783-17a1-477a-be26-7c7750a3b6ef,1,False,1,hard
a947dec4-b63c-4cef-ab2a-2f6166c598e0,0d97deee-06fe-4cfa-9319-240822c0836a,2,True,0,hard
220d6f03-be8b-496e-a602-957f1bbfa1c9,7c07f26f-c418-4d5a-bef0-04efe5d8340f,3,True,1,hard
bbdd9eba-9dc7-4cfb-b26c-69f88ce016de,0544ad16-51ca-4de8-8594-09316e9aa1bc,4,True,1,hard
91643b52-93be-4e21-93b7-9b20c6ac4fa1,8707f545-e659-4dbd-8ab3-724a320138b1,5,False,0,easy
0e798233-9126-4297-8228-f5dc0e9c81c4,44651685-5856-4426-ba23-569b72eb4a9f,1,False,1,hard
20495179-e384-4187-880c-02a79c5d71a4,8ef85968-a329-465c-82b3-2470fd700ba1,2,True,0,hard
59a6b6a1-a69e-472e-bed4-ffc972d22283,ab93c30b-2bb9-4318-9eb1-22d8be9a4a05,4,False,0,hard
edb65a1e-5926-409f-b48e-25d667628667,2e30f485-850a-4277-b276-64983c31ac2d,2,False,0,hard
32dd2aee-7752-4269-9ce6-29b0a08e891b,3eb75480-c33e-421d-b258-b4e76b8cf0cb,4,False,1,hard
0661aaeb-d0b7-4788-b10d-e9e8ce4407f3,9f5f8846-082a-47a9-bb99-01bdd3f81062,3,False,1,hard
e881cb8e-3888-4de5-9957-279bed805b39,6c344f68-c4b6-4268-9928-2df39bc5f493,3,True,0,hard
99681d2a-5832-4242-be08-efda997ee222,e0ccc70c-64f4-4549-8043-f49eec5cbd87,4,False,1,easy
f3d2b3b2-05f3-4658-ba97-cb4f65dcbd4d,cb1aa0b3-88b3-4262-9915-afb3a8d91b9d,3,False,1,hard
98cc711a-1176-4fad-af0a-89456e17cfaf,3952a47d-1888-4a4e-b4ee-1a6a4d587e47,3,False,0,hard
28ab92b7-a9dd-4669-ac31-9ac19fb9206a,4549d61b-241a-4a35-b52f-9ffdc172f0a6,3,False,1,hard
0f4b7861-7c01-4a6f-95df-fcb11acdfe42,0fa2b893-a8a9-43f5-b575-519ea8c04582,4,False,1,easy
f6a26145-4648-4ad4-ba81-f821077d3a7d,286975ed-14f5-4f41-89a7-9464363e1812,4,False,0,easy
712e5fa0-0101-47a7-9980-72aa0e5363b9,41d7c4f7-8b3f-4564-a231-13443f99503b,4,False,0,hard
31767107-2f9f-4841-b1fa-fe6e11feedee,c324ef94-44f8-4515-9dcf-fa888fea22dc,4,True,1,easy
01836ad3-b470-4128-ba7f-718ec636bd89,46582842-8d85-44a5-abdf-a7dfa98d63ea,3,True,1,hard
cf58140c-bfc8-49c1-b5b3-a62d9d47ae6a,7cc2b69d-fb41-439e-84da-5d2ea6ca0dcb,3,True,1,hard
6e26dd80-207e-4ca2-9f1a-c3e642a1c95b,55dae21f-e8b0-42bb-a3ba-008d3bf51c48,3,False,1,hard
79bfeea8-9231-48bc-ba7f-e24a20089961,2c4db279-2f22-4916-8dc4-7e3eb4df4790,3,False,1,hard
a9e075cd-fcd0-41cc-86f9-dec26a306345,c6202b3a-47ec-48c0-8757-b9cd7d8c2970,4,False,0,hard
6da28aa3-55f6-4387-ada1-a2cf1ac1aaeb,dc6f3d25-b743-4b2a-a1a6-2210c9c56921,3,False,1,easy
baa60341-6995-4200-be18-6409e034305f,3b2f8632-127a-45b3-bb98-28ac2ce3a5f7,3,False,0,easy
d5d86d89-e1db-41d8-8939-c4d7986a0611,94f3b9ed-3da1-441f-93b4-d31bc30f173d,3,False,0,easy
d4697a66-d915-40ff-bd34-319ff6a819a7,9fa140b1-6812-4787-be6e-815267ce9584,4,True,0,hard
1a6e73da-f616-4a66-81f1-36b9a8a798a7,60277ddb-44f9-481b-8222-152266254b18,2,False,0,hard
1dfabd76-661f-429a-8184-754752f0fbe0,e9f87655-42c5-40dc-82ac-7f42e70f10c0,3,False,0,hard
f87e284f-7ae3-49bb-bd99-87d7a78e63bb,a58f4bc0-5002-42dd-9c00-8746d191ae28,4,True,1,hard
b2630d24-74f6-4a35-9fb2-63e33e5e3a67,11b9a724-08a6-4250-b9a5-fa0bb100c8b0,2,False,1,hard
576d4696-4cd0-43d8-9a88-aedaf7dc1d22,5fa94240-ff79-4efc-874d-fb0d456a03aa,4,True,1,easy
36c278ff-4d6e-44e0-a044-3bea655c09fe,d1176209-5491-4283-84fe-b9c01505d590,4,False,0,hard
eeb13380-bc24-4b4c-8a8a-a94beb6498a6,0cc56ab6-6c8f-4b84-b752-ff30fa13a5a7,3,False,1,hard
04fe0fe0-162d-4040-912b-42c4a6777b3f,f6744d4f-970e-47b5-953e-ffe4287891ae,3,False,1,easy
2a112af7-6f97-4d45-8e6f-56fa3bffb080,d32c84fb-c1fa-494f-a05d-e7b95374c6b0,1,False,0,hard
5568892d-6792-41ca-b5d8-293ea3cb2824,ba5a15b1-fdbd-4918-8125-dce1e5187f64,2,False,1,easy
b10e0db9-a0f3-46ad-8766-d5b072a890bb,55b955fe-5a92-4921-8e78-4e30631fa079,2,False,1,hard
18d1794e-9c09-4a3b-8138-4d94c09bf432,ecd1f862-4199-4cbe-ba6b-d89bedc8542b,2,True,0,easy
8cac8bb7-be6c-42fa-9eaf-03c6e308782c,ee946dc6-fc7c-4d55-b9e3-68c2ee2b9920,4,True,1,hard
f64e990f-43ea-4142-9acd-c3bc15b80d0e,502cfac1-4665-4c03-b330-d7e138530ac5,4,False,1,hard
5de2f4b1-09ca-452c-945a-8ac0ac4bad2b,8ba7bbe8-6452-4abb-b47b-ae59aa9c6ef0,3,True,1,hard
21d99236-0346-4f89-bc76-0fe8e9d47ba2,eee1be1d-a2b8-4dc9-85ca-c6e49a5a929b,2,False,1,easy
45bb1f9a-185f-4c33-a0c4-47efea8f7096,534ba5e5-892e-453c-8b99-3b1e86889e4e,4,False,0,hard
01d6521a-9f9b-4752-a45d-b9f95863c39d,2584b802-722d-45ea-bb9f-b892d159999a,5,True,0,hard
f3239fe1-6dd2-43f9-a89b-fe17bb1cf152,cd964465-b7d2-481a-bd20-069c06d99374,4,False,1,hard
b582d657-0443-4f5d-bc9c-594616d552cd,f12ce2d2-488b-47aa-ba0c-fead6de50c56,3,True,1,hard
0e54bbbf-f564-4368-a040-dd2f77d6ab50,7101ec73-d19a-4cf2-80b3-a62cdedd26ec,4,True,1,hard
b0a5ceba-6fe6-46e5-860f-a5b1b883101b,4961a58a-06d5-4028-bd25-24bbef1ba1dc,3,False,0,hard
3cd45b87-0c12-4672-8820-61abbf4bdf15,9c22fffd-abf7-4b0c-a251-fbb1c13beaa3,3,True,1,hard
8dad27c1-6098-4064-86d3-dc03d56f5273,1c33c542-d38b-4bca-9d73-43ec0388883b,3,False,0,hard
5dce2dc1-86f8-4888-8338-91b91deefc27,a39faf9b-13a5-4932-ba25-3c282d32eca5,4,False,0,easy
8bf029e0-48c7-4fc7-a0eb-7f92728e8293,ab951859-5b7a-4d58-a243-6f708e418df1,4,False,1,easy
c71acdc8-350e-4998-9608-0ca3a69120ed,de509377-fb85-43ab-9b53-08e4f605847f,5,True,0,easy
727336b0-1651-4c65-adfe-1e9a3970e5d3,974b5287-f320-432d-bc2c-b8886c8da4ed,3,False,0,easy
ff68a26f-c3b7-45d0-a20b-4d6aff20901a,872600d1-2b83-4a1a-9ac6-c48700a858fb,3,True,1,easy
e7472e23-352b-448a-b22c-1cde56387d02,fa04b714-14b8-4ab3-8e79-2d048dc76c71,3,False,0,hard
1400998c-804c-4163-8713-c265faac18e2,2b8432c2-bd01-423b-a4ba-3cb9f3eee237,4,False,1,hard
2207849c-50df-4dda-8623-b714c42bde44,0e5fdd7b-7340-4989-9e65-3909b9e60423,2,False,1,easy
8e8a4f02-6891-480b-b5e9-8fdc8b9d07fa,44e3dd00-bd40-4553-b1db-8aa2c7fcb78f,3,True,1,easy
5cca781d-8c43-42b3-be65-30a38baa16e6,85a72505-5370-4e28-8168-08e847b70a78,2,False,0,hard
7eb5af99-cb39-459c-a4ca-11ec7cd34fff,9acea3e8-f53e-4353-b860-5b2f94e23b68,2,True,0,hard
a5d9964e-93fe-4f66-8314-3db256a9a905,7f31529c-dc94-48f2-ae19-d047e7f18482,1,True,0,easy
d310d1ca-ace3-48b0-88d7-515b52523308,c2d55496-3efd-4d2e-9d6a-00613626ac49,3,False,1,hard
64754240-bc56-4fac-9e1d-4ec2ebdee185,08d790ac-676d-4013-ba2e-7272e74257a0,4,True,0,hard
08bbf077-ad2c-45a8-8249-896cdbe1663e,7aa7399c-39f7-4b8f-a09f-f94858893bc7,4,True,1,hard
b12090d9-2abb-4977-8f4a-f96ca3a3af0e,2039bc76-3f7f-4610-be0f-834868f33c49,2,False,0,hard
97bb33cb-d25f-4ad8-9444-93b18e29978a,3747eeb8-b309-4c8b-9f8f-098ad69c3c47,5,True,1,hard
399b9cc0-6582-4a1d-bb31-0ad793ba1b1c,8a057292-e649-44ef-8c60-fe390d47f568,2,False,1,hard
95fe1546-823f-48f8-a7e9-d7019c0ead87,4d34a491-d35d-4486-9da8-baae797f1cdb,2,False,0,hard
c281dd70-8b93-47e1-9bd4-02ffdca397a5,b9102d9f-cf07-4b0e-8dc2-e601c1ea9cb1,1,False,1,hard
d23b855b-9141-4c29-8aad-12d78fa30202,fd55722d-6337-46e3-9fbb-79d27c8b0eaf,3,False,0,easy
6b64f678-a5f8-4eeb-a27b-7bb4dbbbe86e,5ef39145-6b93-40d1-b379-3fc8897d5e68,3,False,1,hard
9c917a31-791f-4505-9846-304e669522d1,d176cbdd-be0e-4793-93a9-007b4113762c,3,False,0,easy
c680db2b-a4a2-4e10-bca9-5c4443ddaa89,a1abc18f-66ba-49b3-9e91-470e58efea39,4,True,1,easy
e9ce3779-a337-4c89-a339-d3f5f1f851b1,23099c3f-ec7e-4118-a694-ea849aa31939,1,False,1,hard
27a6bef4-94da-4b5e-90a1-112916da65ca,25a27f1d-0329-492e-a268-6418b32fcac5,1,False,1,easy
97bbafa4-1956-4d0c-9391-fee139b69e2c,1448c03e-4fe7-41ce-823a-dad2454de8e4,3,False,1,hard
95e67de9-32b4-423c-b9d7-b58b331982bf,decdc3ae-c045-469d-a811-6b63c1a6cc53,2,False,1,easy
12957cda-0446-4dd2-9660-6b17dbb5ffb8,b10f9722-a52e-49f8-aa34-a7a0014d3215,2,False,1,easy
47697fe2-92d2-4e7a-9bfe-4013104ec011,df2a8b8a-9c37-4e95-ba84-02563998a4ba,3,False,0,hard
2bb38797-121d-44aa-afa3-431c1ccb7fbe,34c6e72d-27e0-4c94-923c-e468ccd83529,2,True,1,hard
aeaddb4e-782a-40f1-b607-17907c60b087,4decdc12-9f4f-4314-abce-61a2d3506d2e,2,False,1,hard
f7ebee10-77db-4dfd-99b8-e93aeab4a811,31ea9fff-0042-4f44-af20-df1456cd8179,3,False,1,easy
ee8cff49-2df8-41f9-a24a-ab16e8102155,81e7942e-0217-4bbd-93da-896f50d396e6,3,True,0,easy
e4c5ed33-b542-4561-942c-bfe53ce2093b,34b7fe57-1494-4071-94f8-2738f17f2570,4,True,1,hard
078c51aa-a546-4df5-8e20-4087ce8b8d0d,9c732f77-d2d8-4280-888d-41865eb3fcbf,3,False,0,easy
3f8a68cc-b9ab-46cc-9998-6cbf287bce15,b2624a62-f8dc-4293-8a20-43c848509e73,2,True,0,hard
63685af1-e40d-4b17-a4aa-c2dd72b418af,e389329d-2604-4378-96a0-a2467995096b,3,False,1,hard
6bdaf00f-bcf1-4087-83c9-6c95770a0663,c6acac6a-7adb-400f-8eca-0bddfeccca4e,2,True,1,hard
bdd10e11-2112-4f8d-87e5-21e1e1b575a4,4d8cf722-e8c2-458f-ac06-09dfb16fc385,3,False,1,hard
2a3cae60-0bad-4dd4-a81d-24013d824427,06817dad-e78c-49db-8de4-1e83747efbb3,2,True,1,hard
2135e282-2960-4a13-b118-3cc8edfcbf6e,069cb910-b5f3-4ff9-a754-3f306a9f93e0,1,False,0,hard
bf928132-4f77-4b9a-a919-80b7d36636f4,47c96214-ea74-435e-8f8e-1b445f40f7b7,1,False,1,easy
516fb8a4-eb9a-4063-beef-2773fe02cc28,e8d4b33d-7816-4572-b7ee-74fd72151556,3,False,1,hard
b6bba3e8-33b2-47c9-a57a-3efcb73bbccf,72d43389-da38-4f02-b084-d4194c57dbb8,3,False,1,hard
b3d39919-c5d6-44d5-8841-82da0ca6b6be,68cbc1ab-aa11-4192-9b33-45fd05e40524,1,False,1,hard
3d968ed6-ced9-4536-8b56-7ed31fd57836,940f1f28-2ec3-4184-a8cd-648992dc8bc3,4,True,1,hard
846ff60e-9b0d-4cc3-bcdc-62fa6cdeca01,4b307cc3-811b-4708-9b8e-b2bae9fa5002,3,True,1,hard
f79c54f6-3b2c-490a-869a-a13ef9b7e340,486ddfa4-b7c2-487b-98d8-fafef4d5c667,5,True,0,easy
2af1626d-d6fb-4628-a255-a0dfe151537b,f37019b3-d822-491e-8071-24adae3aef83,2,True,0,easy
684d163f-2c85-4b87-bff0-2fe07b3958b2,a054a595-4f7c-446c-a725-da1c485b8414,2,False,1,easy
8285c742-32d4-4a52-9bf1-d90ce713de84,8b0dd622-da3c-4fb4-b2c3-7aabfa065398,5,True,0,hard
60fbf320-0911-4f99-b16c-e850b9890191,b616aa9f-ef30-42cf-a4bf-a1a6fed9e8a8,1,False,0,easy
d510aee2-777d-4539-a63a-fcc64d01646d,1247650f-8db3-41d4-bc03-341de3d6e450,2,True,0,hard
02c04bb0-bdcc-4110-85c1-15b1927aa616,fca1d20a-1996-416a-8893-035f083337b8,2,True,0,hard
e2c2bb61-bc79-4271-8af7-95294ebe52a3,f3499642-eb04-4ab0-80a1-79905ae486cb,3,True,1,hard
f3c2392b-f704-41eb-983a-1873859886c0,5f50f7ed-1788-474b-9d9d-fd5d32c1f32e,3,False,1,hard
1490e18d-80d1-4d9a-9f14-d03f121a45a0,86f2f1ea-08a8-4be5-b57d-a52b0e363710,3,False,0,easy
a7d564e5-9041-49e4-ad7e-234338b34fd0,7b39f6b5-083b-42a9-96c5-5b42a7349b34,4,False,1,easy
c16f3c0c-ec8b-41e7-9c31-02f7373db90d,dae5f8d4-17da-4e9b-ab31-6ed117d97335,4,False,1,easy
35a16025-7403-478e-a3b7-1ef798119875,32232ca3-ca05-48fe-ba5e-a06764031dc8,3,False,0,easy
d12cd5c9-5392-4b88-bc6d-0426f2cbd7c1,6fed430b-f243-4974-a8f9-6d12bd803462,5,True,1,hard
49236319-a248-40be-886b-1eda527a17ff,1293c5ee-8632-4ead-a309-a15d567bd3f7,3,False,1,hard
b953f006-7ee6-452f-aba6-adb0cfcf9b7f,5a396772-7d1b-484a-b029-5b5bf8182e29,5,False,1,easy
8d68d113-cd6a-4338-9acb-34641b566f03,33994a1c-9b95-4c71-a92b-63036d82ec95,5,True,0,hard
768c9f17-fdf3-4b52-bb65-33f142a3fd91,94be2cc7-452c-4202-ab9a-c9786213d900,4,False,1,easy
4fbb38b5-7404-421d-9719-9bdeed0afb4f,97e3ae75-6983-4dc6-b3d4-1a840860dba7,3,False,0,easy
e297757e-ab19-4ec6-8f8a-afa4e1c405f9,22db9d44-f41f-41b8-bac5-2e946ef38c13,1,False,1,easy
e1dcd610-9dbf-470e-97ac-93a0c4103e42,2acda501-e13b-4ec0-8386-3c2c553a8c90,4,True,0,easy
0fa20606-6339-463c-ad57-8005d34d67b6,948c6172-b750-44b3-be3a-99afaf56cb22,4,True,1,easy
b6082eb7-25d5-43b2-a83a-15c423e26417,4ab600a3-399c-4de7-89fe-d0087f785cd8,5,True,1,hard
0d22d414-330b-40e6-964c-8f389388c6ed,1a5d4095-e3e9-408b-bb33-746d3c7712ad,3,True,1,hard
ff32e09b-8753-4614-8455-71876b9270d0,04893092-38f2-4998-b19e-40caf30db59b,2,False,1,easy
c0d23f8a-1e67-4625-a039-94341b43c564,ccc6968b-a88a-4d19-affa-e68b9fb4f971,3,True,0,hard
8f8731fa-8cd7-4ac9-84d1-9a7fbf2a3dab,d3aa75f4-b4a4-4705-8707-da82988cf865,3,True,0,hard
71c731c1-b588-453e-a0b0-7a27384e9f8c,c88149a9-0eb6-4a60-89ea-d5d918346bd1,4,False,1,hard
2c0b9a91-2050-4c15-be8e-5eb249776dc6,ca98e052-bac6-46a0-971a-40c8c0486c26,3,False,1,hard
73810ccd-df87-41e7-a582-66f221effd8e,44005033-b217-4e7f-9523-fa24abe99100,4,True,1,easy
6a5c691c-00b4-477c-b17e-3067b3d08ab0,46831949-6e22-49e7-be22-d3260401564e,4,False,1,easy
105d558c-e0b9-42f4-ae15-963b4d9b8777,c34761e8-03b0-44bc-ba57-d32c5fc6503d,3,False,1,hard
f16dcb00-d8b7-4870-97ca-febe772e200a,533dbb84-6ec3-4d7c-a565-87e9106a1f3a,3,False,1,hard
ac128ed4-41fd-462f-9233-3af79b4b9e94,4b4c80e6-8762-41ef-a284-8071a453c550,3,True,1,hard
7b564de8-90d1-40d4-af13-f648089cb1dd,e31ddf0e-eb45-49bc-b02e-add5939c5e92,5,False,0,easy
fbf86543-c8e1-47a8-8817-b84e0bfd3612,5351bb2f-9c70-4f78-848b-6804b54ddae6,5,False,1,easy
6c27f2fa-98de-4fcf-a060-b2fc41073d26,4e1c6836-4dfd-4a7a-9dd8-4838ddceb633,1,True,0,easy
27d52319-7651-4772-bcb4-bb276a1ef87f,4d8e780f-91e5-4422-bd32-9a70d3038e44,2,False,0,hard
59584bc2-19c2-4bd7-9f0e-959e494e0b90,7b25bbbe-c982-4373-8e1e-d869638aff57,1,False,0,hard
f256a024-083d-4d57-a9ff-570d3791d96f,bea8d834-72fd-4404-bf9b-2159c34a2262,2,False,1,easy
8d20166f-abd7-403c-a8e3-ff2a0f676d84,a8c21a20-ad0e-4bcb-b7eb-2e817fe6564a,5,False,0,hard
1d0f96bf-1bfd-45e9-961c-2a4b3ef2ecdb,e29e0215-f253-4b9f-9003-82226d55d44d,2,False,0,hard
4bfd98bd-7d74-4980-8bae-4a6f29f988e3,37a90b8d-8b08-459e-8084-9c231b61b455,1,False,1,hard
d899b4bd-999c-445a-8f33-7193a52cda27,b751e55b-1cd2-4f45-a526-9dc24c08637d,5,True,1,hard
ff3200e2-6152-499f-850a-09b192cdb0c8,96ce5ce6-38b2-43cb-9bbf-216bc896bb25,1,False,1,hard
a1f6b7c1-8894-4379-bb14-e7cfbbe8287f,706c9b10-d593-4202-aa31-eeab2c445faa,4,False,1,easy
2c63a2a4-2ace-4ebf-a901-4c24a67c134c,3e36b097-eeb9-47b9-ba53-0a6409993447,3,False,0,easy
b161cc7b-ccfc-4269-a385-07216d6b71f6,251827d0-6cdd-4a8d-bf41-5efdd6a62180,3,False,0,easy
8633d3a0-6c6d-4a8c-88ff-d32cf04b7997,568dd04b-5ff9-4a84-b589-67ee58191405,2,True,0,hard
ac4a1444-ccb2-4631-bc2a-8a0c2a81ec99,dd82ab00-b037-465c-ac43-b2a7662cd036,2,False,1,hard
489420e1-0190-4ec7-a1a9-8298e7c8e27d,9100151d-cb3d-44e0-956f-52562ba0bdc0,1,False,1,hard
d9ecf6ff-43b1-4b88-8dc0-3acb209a7f8d,f4a5ddb9-a1ae-4f4d-8129-9212d00f9188,2,False,0,easy
4ad54496-5e76-4605-a92e-17a249657d32,beba8f08-47f9-4376-848f-0359484d357b,3,True,0,hard
ba6d29d2-3eab-4139-81e3-62b55dfeee3e,3152a476-db1b-4508-bd14-8ba5e2080545,2,True,1,easy
8a4e1e1a-d0c7-4abd-bef8-7a1218bc23aa,b4eb298a-e759-4a63-b674-7f13017d2731,4,False,1,easy
80f783e5-e2f9-47e8-8482-3fcb4f723663,8768432f-8e2f-403f-b852-e053c0cba4f8,5,True,0,easy
2b4e0d3e-f6d2-4a0a-a308-ab80339f32b2,c9c01b91-a70d-400d-9315-e520c5107a2c,4,True,1,easy
8b30984e-73fe-4cf4-a0af-336f8bc01f35,99ec2f69-c559-436a-8c04-1d3a8213739a,4,True,0,hard
67f13a56-e41f-4aba-a4f6-a47e29bc9eca,c91f3f42-5b8b-483d-b9ab-a02d099ab86e,4,False,1,easy
29da5282-0020-42f1-946d-3682a902ffea,0ee96be6-58e2-4ed7-861c-56d5a3e211d7,3,True,1,hard
ca37ffd8-b574-433a-b177-fd6396712e53,f50178e2-4abc-49d4-9bf7-12dc1826e0d6,2,False,1,easy
573ce695-3ab9-47e4-bb4c-cec7984e22de,9e9717cb-a87f-44fb-adf9-58a88287d3ef,5,True,0,hard
128a995c-996d-40e2-9828-895c9a273fb2,813efd1d-00fd-4ace-bbd6-8dc645566362,1,False,1,hard
a2373032-7dd5-43a1-94ff-0e9efbc09053,58a2e602-6553-42e3-81d5-2567eb13992c,5,False,1,hard
